Date,COPX,CQQQ,EWZ,GLD,ITA,NLR,PAVE,QQQM,SLV,SMH,TLT,VNM,XLE,XLU,RP,INDA
2026-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615,0.0,0.615385,0.0,0.0,0.0
2026-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615,0.0,0.615385,0.0,0.0,0.0
2026-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615,0.0,0.615385,0.0,0.0,0.0
2026-06-12,0.0,0.0,0.092421,0.413026,0.0,0.0,0.0,0.0,0.371326,0.0,0.030807,0.0,0.092421,0.0,0.0,0.0
2026-06-15,0.0,0.0,0.192485,0.550867,0.0,0.0,0.0,0.0,0.0,0.0,0.064162,0.0,0.192485,0.0,1e-06,0.0
2026-06-16,0.0,0.0,0.192485,0.550867,0.0,0.0,0.0,0.0,0.0,0.0,0.064162,0.0,0.192485,0.0,1e-06,0.0
2026-06-17,0.0,0.0,0.192485,0.550867,0.0,0.0,0.0,0.0,0.0,0.0,0.064162,0.0,0.192485,0.0,1e-06,0.0
2026-06-18,0.0,0.0,0.211482,0.577036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211482,0.0,0.0,0.0
2026-06-19,0.0,0.0,0.081189,0.391441,0.221918,0.0,0.0,0.0,0.224263,0.0,0.0,0.0,0.081189,0.0,0.0,0.0
2026-06-22,0.0,0.0,0.081189,0.391441,0.221918,0.0,0.0,0.0,0.224263,0.0,0.0,0.0,0.081189,0.0,0.0,0.0
2026-06-23,0.0,0.0,0.081189,0.391441,0.221918,0.0,0.0,0.0,0.224263,0.0,0.0,0.0,0.081189,0.0,0.0,0.0
2026-06-24,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-06-25,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-06-26,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-06-29,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-06-30,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-07-01,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-07-02,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-07-03,0.0,0.0,0.091093,0.527548,0.154227,0.0,0.0,0.0,0.159169,0.0,0.0,0.0,0.067963,0.0,0.0,0.0
2026-07-06,0.0,0.0,0.062764,0.636018,0.126653,0.0,0.0,0.0,0.132093,0.0,0.0,0.0,0.042472,0.0,0.0,0.0
2026-07-07,0.0,0.0,0.065963,0.653873,0.133108,0.008229,0.0,0.0,0.138826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-08,0.0,0.0,0.033408,0.67236,0.139792,0.008643,0.0,0.0,0.145797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-09,0.0,0.0,0.033408,0.67236,0.139792,0.008643,0.0,0.0,0.145797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-10,0.0,0.0,0.059366,0.541663,0.0,0.015358,0.124538,0.0,0.259075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-13,0.0,0.0,0.059366,0.541663,0.0,0.015358,0.124538,0.0,0.259075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-15,0.0,0.0,0.059366,0.541663,0.0,0.015358,0.124538,0.0,0.259075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-16,0.0,0.0,0.093153,0.687332,0.0,0.024098,0.195417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-17,0.0,0.0,0.093153,0.687332,0.0,0.024098,0.195417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-21,0.0,0.0,0.093153,0.687332,0.0,0.024098,0.195417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-22,0.0,0.0,0.09261,0.684991,0.0,0.023958,0.194278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004163
2026-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
